asset_prices,C|L|5000|60|5,C|S|5500|60|5,P|L|5500|60|5,P|S|5000|60|5
5497.43,2487.13,-0.00,12.87,-0.00
4595.11,0.00,-0.00,4524.47,-2024.47
5161.23,806.14,-0.00,1693.86,-0.00
5366.25,1831.25,-0.00,668.75,-0.00
4693.96,0.00,-0.00,4030.18,-1530.18
5142.70,713.50,-0.00,1786.50,-0.00
5146.23,731.14,-0.00,1768.86,-0.00
6371.13,6855.63,-4355.63,0.00,-0.00
5729.76,3648.81,-1148.81,0.00,-0.00
4306.47,0.00,-0.00,5967.63,-3467.63
5000.85,4.27,-0.00,2495.73,-0.00
4547.56,0.00,-0.00,4762.18,-2262.18
6377.24,6886.21,-4386.21,0.00,-0.00
4917.94,0.00,-0.00,2910.29,-410.29
5623.04,3115.19,-615.19,0.00,-0.00
5611.65,3058.24,-558.24,0.00,-0.00
4943.36,0.00,-0.00,2783.22,-283.22
5357.47,1787.35,-0.00,712.65,-0.00
4844.29,0.00,-0.00,3278.56,-778.56
4986.80,0.00,-0.00,2566.02,-66.02
3976.43,0.00,-0.00,7617.86,-5117.86
5205.92,1029.58,-0.00,1470.42,-0.00
4877.56,0.00,-0.00,3112.21,-612.21
5352.02,1760.11,-0.00,739.89,-0.00
5590.78,2953.92,-453.92,0.00,-0.00
5341.35,1706.76,-0.00,793.24,-0.00
5103.71,518.56,-0.00,1981.44,-0.00
5059.50,297.52,-0.00,2202.48,-0.00
4639.57,0.00,-0.00,4302.13,-1802.13
5260.93,1304.66,-0.00,1195.34,-0.00
5056.23,281.17,-0.00,2218.83,-0.00
4593.54,0.00,-0.00,4532.28,-2032.28
6079.18,5395.92,-2895.92,0.00,-0.00
4608.62,0.00,-0.00,4456.92,-1956.92
4276.26,0.00,-0.00,6118.72,-3618.72
5501.89,2509.43,-9.43,0.00,-0.00
5463.30,2316.51,-0.00,183.49,-0.00
4580.78,0.00,-0.00,4596.08,-2096.08
4424.54,0.00,-0.00,5377.31,-2877.31
5006.82,34.12,-0.00,2465.88,-0.00
5513.80,2569.00,-69.00,0.00,-0.00
4656.99,0.00,-0.00,4215.05,-1715.05
5228.42,1142.09,-0.00,1357.91,-0.00
5253.54,1267.71,-0.00,1232.29,-0.00
5075.87,379.33,-0.00,2120.67,-0.00
5390.18,1950.88,-0.00,549.12,-0.00
5462.95,2314.77,-0.00,185.23,-0.00
4393.15,0.00,-0.00,5534.25,-3034.25
4196.81,0.00,-0.00,6515.95,-4015.95
5219.62,1098.10,-0.00,1401.90,-0.00
5820.60,4103.02,-1603.02,0.00,-0.00
4413.22,0.00,-0.00,5433.89,-2933.89
4649.21,0.00,-0.00,4253.93,-1753.93
5283.91,1419.55,-0.00,1080.45,-0.00
4588.86,0.00,-0.00,4555.69,-2055.69
5255.05,1275.23,-0.00,1224.77,-0.00
4539.52,0.00,-0.00,4802.39,-2302.39
4628.68,0.00,-0.00,4356.59,-1856.59
5628.57,3142.83,-642.83,0.00,-0.00
5840.94,4204.72,-1704.72,0.00,-0.00
4068.27,0.00,-0.00,7158.65,-4658.65
5010.28,51.41,-0.00,2448.59,-0.00
4946.46,0.00,-0.00,2767.68,-267.68
5185.42,927.09,-0.00,1572.91,-0.00
4825.21,0.00,-0.00,3373.95,-873.95
5343.38,1716.90,-0.00,783.10,-0.00
5580.64,2903.22,-403.22,0.00,-0.00
4645.90,0.00,-0.00,4270.50,-1770.50
4196.76,0.00,-0.00,6516.19,-4016.19
4401.97,0.00,-0.00,5490.13,-2990.13
4291.05,0.00,-0.00,6044.75,-3544.75
4995.97,0.00,-0.00,2520.13,-20.13
5461.46,2307.32,-0.00,192.68,-0.00
5136.30,681.48,-0.00,1818.52,-0.00
5078.38,391.92,-0.00,2108.08,-0.00
4963.80,0.00,-0.00,2681.02,-181.02
4832.38,0.00,-0.00,3338.09,-838.09
4545.93,0.00,-0.00,4770.36,-2270.36
5371.21,1856.07,-0.00,643.93,-0.00
4819.94,0.00,-0.00,3400.28,-900.28
4902.66,0.00,-0.00,2986.69,-486.69
5396.23,1981.16,-0.00,518.84,-0.00
4663.18,0.00,-0.00,4184.11,-1684.11
4895.05,0.00,-0.00,3024.76,-524.76
5588.95,2944.73,-444.73,0.00,-0.00
4633.29,0.00,-0.00,4333.56,-1833.56
4768.44,0.00,-0.00,3657.82,-1157.82
4643.29,0.00,-0.00,4283.55,-1783.55
4252.44,0.00,-0.00,6237.81,-3737.81
4279.75,0.00,-0.00,6101.23,-3601.23
4914.46,0.00,-0.00,2927.68,-427.68
4902.23,0.00,-0.00,2988.85,-488.85
5089.47,447.36,-0.00,2052.64,-0.00
5117.23,586.16,-0.00,1913.84,-0.00
4655.23,0.00,-0.00,4223.85,-1723.85
5023.43,117.15,-0.00,2382.85,-0.00
5254.76,1273.81,-0.00,1226.19,-0.00
4558.95,0.00,-0.00,4705.24,-2205.24
5271.40,1357.00,-0.00,1143.00,-0.00
5324.65,1623.26,-0.00,876.74,-0.00
5123.05,615.24,-0.00,1884.76,-0.00
5501.23,2506.14,-6.14,0.00,-0.00
6069.83,5349.14,-2849.14,0.00,-0.00
4379.41,0.00,-0.00,5602.96,-3102.96
4834.52,0.00,-0.00,3327.40,-827.40
4246.40,0.00,-0.00,6267.99,-3767.99
4576.33,0.00,-0.00,4618.34,-2118.34
4857.01,0.00,-0.00,3214.93,-714.93
5631.54,3157.71,-657.71,0.00,-0.00
5282.80,1413.99,-0.00,1086.01,-0.00
4561.42,0.00,-0.00,4692.89,-2192.89
6328.91,6644.56,-4144.56,0.00,-0.00
4772.42,0.00,-0.00,3637.92,-1137.92
5179.99,899.93,-0.00,1600.07,-0.00
4586.93,0.00,-0.00,4565.36,-2065.36
4762.67,0.00,-0.00,3686.67,-1186.67
5654.37,3271.84,-771.84,0.00,-0.00
4963.75,0.00,-0.00,2681.23,-181.23
4275.82,0.00,-0.00,6120.89,-3620.89
5879.76,4398.82,-1898.82,0.00,-0.00
4795.03,0.00,-0.00,3524.86,-1024.86
5204.94,1024.72,-0.00,1475.28,-0.00
4666.94,0.00,-0.00,4165.28,-1665.28
4412.36,0.00,-0.00,5438.22,-2938.22
5757.56,3787.80,-1287.80,0.00,-0.00
5013.61,68.03,-0.00,2431.97,-0.00
5190.21,951.06,-0.00,1548.94,-0.00
5198.20,990.99,-0.00,1509.01,-0.00
5516.31,2581.53,-81.53,0.00,-0.00
5319.20,1596.01,-0.00,903.99,-0.00
5255.47,1277.35,-0.00,1222.65,-0.00
5361.42,1807.10,-0.00,692.90,-0.00
5026.98,134.88,-0.00,2365.12,-0.00
5167.81,839.03,-0.00,1660.97,-0.00
4827.34,0.00,-0.00,3363.28,-863.28
4862.97,0.00,-0.00,3185.15,-685.15
4272.45,0.00,-0.00,6137.73,-3637.73
4649.25,0.00,-0.00,4253.74,-1753.74
4636.16,0.00,-0.00,4319.22,-1819.22
5099.24,496.18,-0.00,2003.82,-0.00
5155.23,776.13,-0.00,1723.87,-0.00
4310.00,0.00,-0.00,5950.00,-3450.00
5328.26,1641.30,-0.00,858.70,-0.00
5704.27,3521.36,-1021.36,0.00,-0.00
4853.54,0.00,-0.00,3232.32,-732.32
4629.59,0.00,-0.00,4352.07,-1852.07
5108.22,541.09,-0.00,1958.91,-0.00
5525.95,2629.77,-129.77,0.00,-0.00
4188.52,0.00,-0.00,6557.42,-4057.42
5450.32,2251.59,-0.00,248.41,-0.00
4958.32,0.00,-0.00,2708.39,-208.39
5175.71,878.55,-0.00,1621.45,-0.00
4737.56,0.00,-0.00,3812.20,-1312.20
4904.99,0.00,-0.00,2975.06,-475.06
5350.34,1751.69,-0.00,748.31,-0.00
4917.35,0.00,-0.00,2913.26,-413.26
5348.43,1742.17,-0.00,757.83,-0.00
5500.18,2500.91,-0.91,0.00,-0.00
5093.43,467.17,-0.00,2032.83,-0.00
5666.83,3334.16,-834.16,0.00,-0.00
4661.69,0.00,-0.00,4191.54,-1691.54
5217.48,1087.42,-0.00,1412.58,-0.00
5396.67,1983.33,-0.00,516.67,-0.00
4281.03,0.00,-0.00,6094.84,-3594.84
4804.14,0.00,-0.00,3479.29,-979.29
5360.79,1803.96,-0.00,696.04,-0.00
5148.90,744.48,-0.00,1755.52,-0.00
5350.60,1753.01,-0.00,746.99,-0.00
4815.13,0.00,-0.00,3424.33,-924.33
4769.48,0.00,-0.00,3652.60,-1152.60
5011.26,56.28,-0.00,2443.72,-0.00
5406.80,2034.01,-0.00,465.99,-0.00
5052.42,262.12,-0.00,2237.88,-0.00
4677.54,0.00,-0.00,4112.29,-1612.29
5032.38,161.90,-0.00,2338.10,-0.00
5224.52,1122.60,-0.00,1377.40,-0.00
5216.73,1083.64,-0.00,1416.36,-0.00
4802.69,0.00,-0.00,3486.54,-986.54
5093.43,467.17,-0.00,2032.83,-0.00
5017.34,86.71,-0.00,2413.29,-0.00
4852.28,0.00,-0.00,3238.59,-738.59
5622.77,3113.83,-613.83,0.00,-0.00
5301.45,1507.25,-0.00,992.75,-0.00
4636.25,0.00,-0.00,4318.75,-1818.75
5110.04,550.21,-0.00,1949.79,-0.00
5110.76,553.78,-0.00,1946.22,-0.00
5191.14,955.70,-0.00,1544.30,-0.00
5211.67,1058.35,-0.00,1441.65,-0.00
4938.01,0.00,-0.00,2809.96,-309.96
5298.75,1493.75,-0.00,1006.25,-0.00
4746.20,0.00,-0.00,3769.02,-1269.02
4851.74,0.00,-0.00,3241.29,-741.29
5190.62,953.12,-0.00,1546.88,-0.00
4538.39,0.00,-0.00,4808.07,-2308.07
4842.42,0.00,-0.00,3287.92,-787.92
5001.26,6.28,-0.00,2493.72,-0.00
4859.16,0.00,-0.00,3204.19,-704.19
4739.46,0.00,-0.00,3802.72,-1302.72
5295.80,1479.01,-0.00,1020.99,-0.00
5291.58,1457.92,-0.00,1042.08,-0.00
6150.74,5753.70,-3253.70,0.00,-0.00
5695.63,3478.17,-978.17,0.00,-0.00
4650.31,0.00,-0.00,4248.43,-1748.43
4696.75,0.00,-0.00,4016.24,-1516.24
4948.76,0.00,-0.00,2756.22,-256.22
4606.51,0.00,-0.00,4467.43,-1967.43
4512.18,0.00,-0.00,4939.11,-2439.11
5387.23,1936.15,-0.00,563.85,-0.00
4909.67,0.00,-0.00,2951.63,-451.63
4394.52,0.00,-0.00,5527.38,-3027.38
5300.59,1502.93,-0.00,997.07,-0.00
4334.79,0.00,-0.00,5826.06,-3326.06
5482.02,2410.12,-0.00,89.88,-0.00
4232.33,0.00,-0.00,6338.36,-3838.36
6089.50,5447.49,-2947.49,0.00,-0.00
4645.81,0.00,-0.00,4270.97,-1770.97
4718.86,0.00,-0.00,3905.68,-1405.68
4449.77,0.00,-0.00,5251.15,-2751.15
5738.45,3692.23,-1192.23,0.00,-0.00
4422.07,0.00,-0.00,5389.66,-2889.66
5526.09,2630.46,-130.46,0.00,-0.00
4580.87,0.00,-0.00,4595.66,-2095.66
5569.31,2846.53,-346.53,0.00,-0.00
5213.19,1065.95,-0.00,1434.05,-0.00
5541.01,2705.03,-205.03,0.00,-0.00
4638.69,0.00,-0.00,4306.57,-1806.57
5655.15,3275.73,-775.73,0.00,-0.00
4609.87,0.00,-0.00,4450.67,-1950.67
4647.73,0.00,-0.00,4261.35,-1761.35
5275.13,1375.65,-0.00,1124.35,-0.00
5227.21,1136.04,-0.00,1363.96,-0.00
5077.88,389.41,-0.00,2110.59,-0.00
5374.58,1872.90,-0.00,627.10,-0.00
5107.62,538.08,-0.00,1961.92,-0.00
4847.58,0.00,-0.00,3262.11,-762.11
4414.55,0.00,-0.00,5427.25,-2927.25
4657.71,0.00,-0.00,4211.45,-1711.45
5090.40,451.99,-0.00,2048.01,-0.00
4881.79,0.00,-0.00,3091.04,-591.04
4264.24,0.00,-0.00,6178.79,-3678.79
5674.52,3372.59,-872.59,0.00,-0.00
4503.64,0.00,-0.00,4981.80,-2481.80
4749.90,0.00,-0.00,3750.49,-1250.49
5170.40,851.98,-0.00,1648.02,-0.00
5157.16,785.78,-0.00,1714.22,-0.00
5252.27,1261.36,-0.00,1238.64,-0.00
5037.73,188.67,-0.00,2311.33,-0.00
4441.40,0.00,-0.00,5292.99,-2792.99
5225.88,1129.41,-0.00,1370.59,-0.00
5228.47,1142.33,-0.00,1357.67,-0.00
4785.72,0.00,-0.00,3571.39,-1071.39
4723.13,0.00,-0.00,3884.34,-1384.34
4409.38,0.00,-0.00,5453.09,-2953.09
5010.71,53.57,-0.00,2446.43,-0.00
4955.90,0.00,-0.00,2720.49,-220.49
5706.39,3531.93,-1031.93,0.00,-0.00
4960.29,0.00,-0.00,2698.53,-198.53
5326.12,1630.59,-0.00,869.41,-0.00
4769.62,0.00,-0.00,3651.91,-1151.91
5680.77,3403.85,-903.85,0.00,-0.00
5089.63,448.14,-0.00,2051.86,-0.00
4675.42,0.00,-0.00,4122.92,-1622.92
5658.94,3294.69,-794.69,0.00,-0.00
5053.59,267.93,-0.00,2232.07,-0.00
4738.29,0.00,-0.00,3808.57,-1308.57
4802.57,0.00,-0.00,3487.16,-987.16
5239.20,1196.01,-0.00,1303.99,-0.00
4626.18,0.00,-0.00,4369.11,-1869.11
4657.28,0.00,-0.00,4213.59,-1713.59
4986.10,0.00,-0.00,2569.49,-69.49
4698.67,0.00,-0.00,4006.63,-1506.63
5180.88,904.39,-0.00,1595.61,-0.00
5347.86,1739.29,-0.00,760.71,-0.00
4946.80,0.00,-0.00,2766.01,-266.01
4734.55,0.00,-0.00,3827.25,-1327.25
5664.51,3322.57,-822.57,0.00,-0.00
5502.56,2512.79,-12.79,0.00,-0.00
4729.71,0.00,-0.00,3851.44,-1351.44
5297.60,1488.01,-0.00,1011.99,-0.00
5143.22,716.12,-0.00,1783.88,-0.00
5122.72,613.61,-0.00,1886.39,-0.00
5445.11,2225.54,-0.00,274.46,-0.00
5291.27,1456.33,-0.00,1043.67,-0.00
5297.98,1489.88,-0.00,1010.12,-0.00
5191.12,955.60,-0.00,1544.40,-0.00
5160.66,803.29,-0.00,1696.71,-0.00
4393.93,0.00,-0.00,5530.34,-3030.34
5406.33,2031.64,-0.00,468.36,-0.00
4925.62,0.00,-0.00,2871.88,-371.88
3904.65,0.00,-0.00,7976.77,-5476.77
5117.04,585.20,-0.00,1914.80,-0.00
5764.71,3823.56,-1323.56,0.00,-0.00
4941.03,0.00,-0.00,2794.85,-294.85
4844.55,0.00,-0.00,3277.23,-777.23
4698.92,0.00,-0.00,4005.42,-1505.42
4476.28,0.00,-0.00,5118.62,-2618.62
4540.14,0.00,-0.00,4799.31,-2299.31
4856.36,0.00,-0.00,3218.19,-718.19
4856.12,0.00,-0.00,3219.42,-719.42
5177.24,886.18,-0.00,1613.82,-0.00
4483.68,0.00,-0.00,5081.60,-2581.60
5845.80,4229.01,-1729.01,0.00,-0.00
5200.66,1003.30,-0.00,1496.70,-0.00
5240.53,1202.65,-0.00,1297.35,-0.00
5307.66,1538.29,-0.00,961.71,-0.00
4827.92,0.00,-0.00,3360.40,-860.40
4903.63,0.00,-0.00,2981.83,-481.83
5103.76,518.79,-0.00,1981.21,-0.00
4902.58,0.00,-0.00,2987.09,-487.09
5536.49,2682.44,-182.44,0.00,-0.00
4446.70,0.00,-0.00,5266.50,-2766.50
5860.47,4302.34,-1802.34,0.00,-0.00
4915.27,0.00,-0.00,2923.67,-423.67
5235.62,1178.10,-0.00,1321.90,-0.00
4836.79,0.00,-0.00,3316.06,-816.06
5764.14,3820.69,-1320.69,0.00,-0.00
4966.63,0.00,-0.00,2666.83,-166.83
4892.07,0.00,-0.00,3039.66,-539.66
5418.66,2093.31,-0.00,406.69,-0.00
5233.01,1165.03,-0.00,1334.97,-0.00
5326.58,1632.91,-0.00,867.09,-0.00
5702.07,3510.35,-1010.35,0.00,-0.00
4948.42,0.00,-0.00,2757.88,-257.88
4780.47,0.00,-0.00,3597.65,-1097.65
5364.99,1824.97,-0.00,675.03,-0.00
4723.22,0.00,-0.00,3883.91,-1383.91
4772.14,0.00,-0.00,3639.30,-1139.30
4807.57,0.00,-0.00,3462.17,-962.17
4955.57,0.00,-0.00,2722.13,-222.13
4672.99,0.00,-0.00,4135.06,-1635.06
5041.80,208.98,-0.00,2291.02,-0.00
5173.54,867.70,-0.00,1632.30,-0.00
4744.63,0.00,-0.00,3776.85,-1276.85
4642.30,0.00,-0.00,4288.50,-1788.50
5206.03,1030.16,-0.00,1469.84,-0.00
4788.66,0.00,-0.00,3556.69,-1056.69
5360.63,1803.16,-0.00,696.84,-0.00
5353.26,1766.30,-0.00,733.70,-0.00
4881.66,0.00,-0.00,3091.71,-591.71
5368.09,1840.47,-0.00,659.53,-0.00
4950.22,0.00,-0.00,2748.92,-248.92
6137.52,5687.62,-3187.62,0.00,-0.00
4995.32,0.00,-0.00,2523.39,-23.39
4973.62,0.00,-0.00,2631.89,-131.89
5600.33,3001.67,-501.67,0.00,-0.00
4742.71,0.00,-0.00,3786.43,-1286.43
4955.79,0.00,-0.00,2721.05,-221.05
5512.72,2563.58,-63.58,0.00,-0.00
5093.88,469.40,-0.00,2030.60,-0.00
4642.05,0.00,-0.00,4289.77,-1789.77
5389.46,1947.31,-0.00,552.69,-0.00
5389.77,1948.84,-0.00,551.16,-0.00
4900.31,0.00,-0.00,2998.46,-498.46
4630.37,0.00,-0.00,4348.15,-1848.15
5176.90,884.51,-0.00,1615.49,-0.00
4725.70,0.00,-0.00,3871.48,-1371.48
5038.79,193.96,-0.00,2306.04,-0.00
5018.66,93.28,-0.00,2406.72,-0.00
4985.81,0.00,-0.00,2570.95,-70.95
5743.43,3717.17,-1217.17,0.00,-0.00
4791.97,0.00,-0.00,3540.15,-1040.15
5090.38,451.89,-0.00,2048.11,-0.00
4997.95,0.00,-0.00,2510.24,-10.24
4579.54,0.00,-0.00,4602.29,-2102.29
5054.74,273.68,-0.00,2226.32,-0.00
5534.53,2672.63,-172.63,0.00,-0.00
4795.57,0.00,-0.00,3522.14,-1022.14
5403.34,2016.72,-0.00,483.28,-0.00
5635.96,3179.81,-679.81,0.00,-0.00
6541.80,7709.02,-5209.02,0.00,-0.00
6245.59,6227.97,-3727.97,0.00,-0.00
4585.81,0.00,-0.00,4570.93,-2070.93
4754.49,0.00,-0.00,3727.55,-1227.55
4974.08,0.00,-0.00,2629.59,-129.59
4637.50,0.00,-0.00,4312.48,-1812.48
5829.84,4149.21,-1649.21,0.00,-0.00
4562.59,0.00,-0.00,4687.07,-2187.07
4236.36,0.00,-0.00,6318.19,-3818.19
5079.35,396.76,-0.00,2103.24,-0.00
5855.83,4279.15,-1779.15,0.00,-0.00
4749.90,0.00,-0.00,3750.49,-1250.49
4363.67,0.00,-0.00,5681.63,-3181.63
4922.92,0.00,-0.00,2885.41,-385.41
4463.48,0.00,-0.00,5182.62,-2682.62
5746.57,3732.86,-1232.86,0.00,-0.00
4301.45,0.00,-0.00,5992.76,-3492.76
4991.85,0.00,-0.00,2540.76,-40.76
4542.25,0.00,-0.00,4788.74,-2288.74
5406.26,2031.32,-0.00,468.68,-0.00
4150.91,0.00,-0.00,6745.45,-4245.45
5664.87,3324.34,-824.34,0.00,-0.00
4958.96,0.00,-0.00,2705.21,-205.21
5663.31,3316.56,-816.56,0.00,-0.00
5498.89,2494.47,-0.00,5.53,-0.00
5026.65,133.26,-0.00,2366.74,-0.00
4408.17,0.00,-0.00,5459.17,-2959.17
5130.39,651.97,-0.00,1848.03,-0.00
5269.19,1345.96,-0.00,1154.04,-0.00
4461.88,0.00,-0.00,5190.61,-2690.61
4944.10,0.00,-0.00,2779.51,-279.51
5085.28,426.39,-0.00,2073.61,-0.00
5122.03,610.14,-0.00,1889.86,-0.00
4549.92,0.00,-0.00,4750.41,-2250.41
4995.18,0.00,-0.00,2524.10,-24.10
4510.41,0.00,-0.00,4947.94,-2447.94
5463.55,2317.76,-0.00,182.24,-0.00
5449.69,2248.43,-0.00,251.57,-0.00
4469.89,0.00,-0.00,5150.53,-2650.53
5247.06,1235.29,-0.00,1264.71,-0.00
5752.11,3760.54,-1260.54,0.00,-0.00
4546.67,0.00,-0.00,4766.66,-2266.66
4804.67,0.00,-0.00,3476.66,-976.66
4798.87,0.00,-0.00,3505.67,-1005.67
5342.03,1710.17,-0.00,789.83,-0.00
5973.12,4865.60,-2365.60,0.00,-0.00
5744.75,3723.75,-1223.75,0.00,-0.00
5536.22,2681.11,-181.11,0.00,-0.00
4621.42,0.00,-0.00,4392.89,-1892.89
6142.85,5714.23,-3214.23,0.00,-0.00
5595.41,2977.07,-477.07,0.00,-0.00
4788.03,0.00,-0.00,3559.86,-1059.86
5811.68,4058.39,-1558.39,0.00,-0.00
4575.58,0.00,-0.00,4622.08,-2122.08
5479.32,2396.62,-0.00,103.38,-0.00
4964.52,0.00,-0.00,2677.41,-177.41
4984.67,0.00,-0.00,2576.64,-76.64
4760.30,0.00,-0.00,3698.50,-1198.50
5477.22,2386.12,-0.00,113.88,-0.00
4816.11,0.00,-0.00,3419.43,-919.43
5611.32,3056.60,-556.60,0.00,-0.00
5081.79,408.94,-0.00,2091.06,-0.00
4938.50,0.00,-0.00,2807.51,-307.51
4341.25,0.00,-0.00,5793.73,-3293.73
5089.08,445.42,-0.00,2054.58,-0.00
4932.14,0.00,-0.00,2839.28,-339.28
4751.23,0.00,-0.00,3743.84,-1243.84
5001.77,8.86,-0.00,2491.14,-0.00
5513.28,2566.40,-66.40,0.00,-0.00
4119.07,0.00,-0.00,6904.63,-4404.63
5376.12,1880.62,-0.00,619.38,-0.00
5492.51,2462.54,-0.00,37.46,-0.00
4391.73,0.00,-0.00,5541.35,-3041.35
4902.75,0.00,-0.00,2986.26,-486.26
4682.70,0.00,-0.00,4086.49,-1586.49
4630.39,0.00,-0.00,4348.03,-1848.03
4840.02,0.00,-0.00,3299.89,-799.89
5632.36,3161.78,-661.78,0.00,-0.00
5571.72,2858.58,-358.58,0.00,-0.00
5473.63,2368.16,-0.00,131.84,-0.00
5040.48,202.38,-0.00,2297.62,-0.00
4735.33,0.00,-0.00,3823.35,-1323.35
4993.58,0.00,-0.00,2532.09,-32.09
4830.16,0.00,-0.00,3349.18,-849.18
4746.59,0.00,-0.00,3767.04,-1267.04
4746.01,0.00,-0.00,3769.93,-1269.93
5435.94,2179.69,-0.00,320.31,-0.00
5549.63,2748.13,-248.13,0.00,-0.00
5273.82,1369.12,-0.00,1130.88,-0.00
5248.21,1241.03,-0.00,1258.97,-0.00
4860.45,0.00,-0.00,3197.76,-697.76
4402.50,0.00,-0.00,5487.49,-2987.49
5597.48,2987.41,-487.41,0.00,-0.00
5342.01,1710.06,-0.00,789.94,-0.00
5003.61,18.03,-0.00,2481.97,-0.00
4694.25,0.00,-0.00,4028.74,-1528.74
5207.21,1036.03,-0.00,1463.97,-0.00
5085.02,425.11,-0.00,2074.89,-0.00
3914.33,0.00,-0.00,7928.34,-5428.34
4926.02,0.00,-0.00,2869.92,-369.92
5304.96,1524.79,-0.00,975.21,-0.00
5252.84,1264.19,-0.00,1235.81,-0.00
5539.19,2695.97,-195.97,0.00,-0.00
5092.60,462.98,-0.00,2037.02,-0.00
5100.98,504.92,-0.00,1995.08,-0.00
4190.99,0.00,-0.00,6545.04,-4045.04
5336.53,1682.67,-0.00,817.33,-0.00
4881.56,0.00,-0.00,3092.20,-592.20
5057.57,287.84,-0.00,2212.16,-0.00
4903.81,0.00,-0.00,2980.93,-480.93
5880.94,4404.68,-1904.68,0.00,-0.00
4747.53,0.00,-0.00,3762.37,-1262.37
4842.90,0.00,-0.00,3285.48,-785.48
5204.42,1022.10,-0.00,1477.90,-0.00
5588.38,2941.92,-441.92,0.00,-0.00
5465.44,2327.20,-0.00,172.80,-0.00
4826.78,0.00,-0.00,3366.09,-866.09
5132.64,663.18,-0.00,1836.82,-0.00
5097.11,485.53,-0.00,2014.47,-0.00
4870.13,0.00,-0.00,3149.36,-649.36
5792.64,3963.21,-1463.21,0.00,-0.00
5179.59,897.93,-0.00,1602.07,-0.00
4864.58,0.00,-0.00,3177.08,-677.08
5204.48,1022.42,-0.00,1477.58,-0.00
4829.18,0.00,-0.00,3354.08,-854.08
4776.55,0.00,-0.00,3617.27,-1117.27
5107.43,537.15,-0.00,1962.85,-0.00
5371.26,1856.32,-0.00,643.68,-0.00
5085.77,428.83,-0.00,2071.17,-0.00
5126.53,632.63,-0.00,1867.37,-0.00
5053.96,269.81,-0.00,2230.19,-0.00
4974.80,0.00,-0.00,2625.98,-125.98
5823.19,4115.93,-1615.93,0.00,-0.00
4691.44,0.00,-0.00,4042.82,-1542.82
4539.50,0.00,-0.00,4802.52,-2302.52
4811.80,0.00,-0.00,3441.01,-941.01
4888.27,0.00,-0.00,3058.67,-558.67
5973.17,4865.83,-2365.83,0.00,-0.00
4805.98,0.00,-0.00,3470.08,-970.08
5585.54,2927.72,-427.72,0.00,-0.00
5495.65,2478.23,-0.00,21.77,-0.00
5436.84,2184.20,-0.00,315.80,-0.00
4771.76,0.00,-0.00,3641.20,-1141.20
4726.08,0.00,-0.00,3869.58,-1369.58
5230.45,1152.26,-0.00,1347.74,-0.00
5064.07,320.34,-0.00,2179.66,-0.00
4828.78,0.00,-0.00,3356.10,-856.10
4909.09,0.00,-0.00,2954.53,-454.53
4940.18,0.00,-0.00,2799.08,-299.08
4800.27,0.00,-0.00,3498.64,-998.64
4671.88,0.00,-0.00,4140.60,-1640.60
4856.38,0.00,-0.00,3218.09,-718.09
5212.35,1061.75,-0.00,1438.25,-0.00
4943.83,0.00,-0.00,2780.84,-280.84
4681.47,0.00,-0.00,4092.63,-1592.63
5075.68,378.41,-0.00,2121.59,-0.00
5380.20,1901.01,-0.00,598.99,-0.00
5065.00,325.02,-0.00,2174.98,-0.00
5650.62,3253.08,-753.08,0.00,-0.00
5267.91,1339.57,-0.00,1160.43,-0.00
4440.18,0.00,-0.00,5299.10,-2799.10
4615.05,0.00,-0.00,4424.76,-1924.76
5165.94,829.68,-0.00,1670.32,-0.00
5925.58,4627.91,-2127.91,0.00,-0.00
5111.66,558.30,-0.00,1941.70,-0.00
4873.86,0.00,-0.00,3130.69,-630.69
5474.35,2371.76,-0.00,128.24,-0.00
5619.26,3096.28,-596.28,0.00,-0.00
5108.42,542.12,-0.00,1957.88,-0.00
4962.68,0.00,-0.00,2686.59,-186.59
4835.68,0.00,-0.00,3321.61,-821.61
4925.01,0.00,-0.00,2874.96,-374.96
5173.36,866.82,-0.00,1633.18,-0.00
5131.38,656.90,-0.00,1843.10,-0.00
4614.19,0.00,-0.00,4429.05,-1929.05
4103.02,0.00,-0.00,6984.92,-4484.92
5115.65,578.24,-0.00,1921.76,-0.00
4640.44,0.00,-0.00,4297.81,-1797.81
5785.86,3929.30,-1429.30,0.00,-0.00
5776.95,3884.77,-1384.77,0.00,-0.00
5148.70,743.48,-0.00,1756.52,-0.00
4799.65,0.00,-0.00,3501.74,-1001.74
5578.11,2890.54,-390.54,0.00,-0.00
5698.79,3493.94,-993.94,0.00,-0.00
4942.83,0.00,-0.00,2785.85,-285.85
4747.50,0.00,-0.00,3762.50,-1262.50
5148.65,743.26,-0.00,1756.74,-0.00
4972.11,0.00,-0.00,2639.43,-139.43
4329.14,0.00,-0.00,5854.29,-3354.29
4370.98,0.00,-0.00,5645.09,-3145.09
4979.06,0.00,-0.00,2604.69,-104.69
5471.39,2356.93,-0.00,143.07,-0.00
4914.79,0.00,-0.00,2926.03,-426.03
5825.25,4126.23,-1626.23,0.00,-0.00
5803.65,4018.25,-1518.25,0.00,-0.00
4509.18,0.00,-0.00,4954.10,-2454.10
5648.44,3242.19,-742.19,0.00,-0.00
4865.73,0.00,-0.00,3171.35,-671.35
5322.03,1610.16,-0.00,889.84,-0.00
5508.69,2543.44,-43.44,0.00,-0.00
5032.51,162.57,-0.00,2337.43,-0.00
